Town,Ward,Precinct,dem_2014gov,dem_2014sen,dem_2012sen,q1_2008_yes,q2_2008_yes,q3_2008_yes,q1_2010_yes,q2_2010_yes,demgov2010,pres2008_obama,q2_2012_yes,q3_2012_yes,q1_2014_yes,q2_2014_yes,q3_2014_yes,q4_2014_yes,dem2013_lynch,rep2016_trump,dem2016_bernie,vote2012,vote2014,rep2016_vote,Population,White,Black,Hispanic,Asian,Income,Education,White_Education,dem_2016pres,dem_2012pres,Minority,White_College,White_NoCollege,rep_2012pres,rep_2016pres,vote2016,turnout_chg,stein_2016pres,johnson_2016pres,legalweed,shift16_rep,Bernie_Votes,charterschools,weed_trumpfiterr,k_clusters,k_8clusters,Predict_2016,shift16_dem,Predict_2016_err,stein_johnson,margin16,margin12,shift_margin,Predict_no3rdparty_err,Predict_no3rdparty_noed_err,k_means_pca,pca1,pca2,pca3,shp_match
Milton,-,2,0.614238410596026,0.756734006734007,0.671791839148433,0.24764138444301,0.672064051979073,0.542696666648511,0.393691687481464,0.318321089307208,0.705706822948327,0.717901559306932,0.508934072704868,0.664611590628853,0.435037720033529,0.463054187192118,0.514522821576763,0.68557130942452,0.399698340874811,0.345291479820628,0.428571428571429,1696,1260,223,2797,0.721129781909188,0.158383982838756,0.0414730067929925,0.0443332141580265,102,0,70,0.795835743204164,0.736127508854782,0.278870218090812,0.504790847336432,0.216338934572757,0.250589622641509,0.135916714864083,1762,0.0389150943396226,0.0075187969924812,0.0370156159629844,0.514501160092807,-0.114672907777426,0.315111185983827,0.392648774795799,-0.092083144387925,6,3,0.777285973970897,0.0597082343493827,-0.018549769233267,0.0445344129554656,0.659919028340081,0.485537886213272,0.174381142126809,-0.0457185805284702,-0.00285562893475785,7,0.293345799907606,0.0535689324474344,-0.123069735479162,619
Milton,-,3,0.450315457413249,0.604501607717042,0.503504672897196,0.287655081596261,0.643287564477963,0.500917791078514,0.458345316838671,0.398039926030522,0.580195414057615,0.616553894042704,0.506957047791894,0.636529126213592,0.518957345971564,0.385802469135802,0.550814584949573,0.57421875,0.548333333333333,0.306451612903226,0.460746460746461,1719,1317,372,2756,0.874818577648766,0.0537010159651669,0.0235849056603774,0.02322206095791,151,0,68,0.679558011049724,0.573348918760959,0.125181422351234,0.594876632801161,0.279941944847605,0.415939499709133,0.246408839779006,1836,0.0680628272251309,0.00552486187845304,0.0475138121546961,0.471175166297118,-0.169530659930128,0.262939079693006,0.469899665551839,-0.0734289635661911,6,6,0.645404491509741,0.106209092288765,-0.0341535195399832,0.0530386740331492,0.433149171270718,0.157409419051825,0.275739752218893,-0.0726079771697955,0.000752055436798252,7,0.0587393269712604,0.146617063685954,-0.225860325836296,611
Milton,-,4,0.575111111111111,0.71981981981982,0.623232944068838,0.245720365947581,0.665506090953331,0.47183396322917,0.411852733966211,0.347275054186065,0.67700675335427,0.672784530675328,0.422831632653061,0.63525641025641,0.491525423728814,0.325417766051011,0.411239964317574,0.666666666666667,0.609965635738832,0.394190871369295,0.492102065613609,1635,1172,241,2768,0.642702312138728,0.227962427745665,0.0437138728323699,0.0303468208092486,106,0,65,0.729874776386404,0.6817903126916,0.357297687861272,0.417756502890173,0.224945809248555,0.297859327217125,0.208109719737627,1704,0.0422018348623854,0.0143112701252236,0.0274299344066786,0.515133171912833,-0.0897496074794987,0.334689600588583,0.355582524271845,-0.0478971714137661,2,7,0.723671764002167,0.048084463694804,-0.00620301238423682,0.0417412045319022,0.521765056648778,0.383930985474475,0.137834071174303,-0.00854248960530157,-0.0139974693105142,2,0.121852767119474,-0.011105209905249,-0.06819479343749,618
Milton,-,5,0.468553459119497,0.637727759914255,0.50407709414381,0.32198950565737,0.612373800101695,0.491362359848965,0.438942001459771,0.400518252209114,0.562925496103066,0.565997599112558,0.48727833461835,0.556923076923077,0.484458735262594,0.341101694915254,0.493092454835282,0.570354457572503,0.538461538461538,0.328671328671329,0.407749077490775,1360,981,286,2568,0.838006230529595,0.0747663551401869,0.0284267912772586,0.0350467289719626,83,0,65,0.679545454545455,0.558259587020649,0.161993769470405,0.544704049844237,0.293302180685358,0.422058823529412,0.25,1355,-0.00367647058823528,0.00303030303030303,0.0446969696969697,0.414909638554217,-0.172058823529412,0.226960332103321,0.465857359635812,-0.129421005504263,6,6,0.624702641521386,0.121285867524806,-0.0548428130240689,0.0477272727272727,0.429545454545455,0.136200763491237,0.293344691054217,-0.103912030419494,-0.0120154273526419,7,0.0281553817152237,0.0932205084794544,-0.267632751709945,612
Milton,-,6,0.399086062452399,0.542678151918559,0.416526138279933,0.308051873416563,0.580417030000062,0.410096624301247,0.532263838212441,0.42300137893178,0.516548552117756,0.51963780575626,0.398388025331031,0.5507835171213,0.58007662835249,0.254916792738275,0.437547312641938,0.542748091603053,0.694986072423398,0.449275362318841,0.465277777777778,1787,1348,414,2658,0.921369450714823,0.0131677953348382,0.00827689992475546,0.04627539503386,152,0,61,0.568130630630631,0.477553310886644,0.0786305492851769,0.562035364936042,0.359334085778781,0.505316172355904,0.358108108108108,1803,0.00895355344152216,0.0140765765765766,0.0382882882882883,0.378014582164891,-0.147208064247796,0.221573245041348,0.385487528344671,-0.132188204210896,1,2,0.547062402295484,0.0905773197439864,-0.0210682283351468,0.0523648648648649,0.210022522522523,-0.0277628614692595,0.237785383991782,-0.0356548245367071,-0.00400622969203153,5,-0.194863638521631,0.0276979368589138,-0.176725697847946,613
Milton,-,7,0.41987466427932,0.60462962962963,0.436421725239617,0.30630143700722,0.592516617353465,0.417838774744757,0.539627684562571,0.436602111908935,0.49217509982876,0.515134534816389,0.426011944260119,0.586942038640906,0.638053097345133,0.2265625,0.387684301821336,0.583115752828547,0.783950617283951,0.48,0.5,1580,1175,350,2577,0.89755529685681,0.0143577803647652,0.0190143577803648,0.0523864959254948,110,0,61,0.572962728995578,0.524203821656051,0.10244470314319,0.547508731082654,0.350046565774156,0.453164556962025,0.351231838281744,1615,0.0221518987341771,0.0120025268477574,0.0480101073910297,0.444862155388471,-0.101932718680282,0.260443037974684,0.326813880126183,-0.0670060509854985,1,2,0.583717313823952,0.048758907339527,0.0107545848283743,0.0600126342387871,0.221730890713834,0.0710392646940257,0.150691626019809,0.0269980500110879,-0.00354353238681751,5,-0.181687861156241,0.00979482461549136,-0.0732607182953941,614
Milton,-,8,0.406079501169135,0.586012861736334,0.426392961876833,0.316649247200985,0.605653325285026,0.426767663068395,0.533202303076701,0.448419349186194,0.507415580030318,0.527680615924764,0.421052631578947,0.592326139088729,0.58671875,0.218390804597701,0.383551114527287,0.575663026521061,0.741228070175439,0.48169014084507,0.501392757660167,1715,1327,355,2779,0.87549478229579,0.0334652752788773,0.0147535084562792,0.0543360921194674,144,0,65,0.562937062937063,0.51812865497076,0.12450521770421,0.569071608492263,0.306423173803526,0.470553935860058,0.371212121212121,1745,0.0174927113702623,0.00582750582750583,0.034965034965035,0.437353629976581,-0.0993418146479371,0.259028561683328,0.356763142350856,-0.0707260393186218,1,2,0.593112484356019,0.0448084079663027,0.0301754214189559,0.0407925407925408,0.191724941724942,0.0475747191107019,0.14415022261424,0.0675054498269672,-0.00195963425468923,5,-0.183373150888953,0.00902892569309505,-0.0805607112924475,615
Milton,-,9,0.343963553530752,0.507974481658692,0.361207897793264,0.344823608827244,0.589341359786868,0.456382242672319,0.534966672946564,0.464729294624358,0.483955556500065,0.476783604916159,0.377618192698983,0.508423586040915,0.569359756097561,0.22816265060241,0.474397590361446,0.458715596330275,0.696240601503759,0.409502262443439,0.406451612903226,1736,1357,442,2638,0.877179681576952,0.035253980288097,0.0200909780136467,0.0481425322213798,97,0,67,0.517486662714879,0.427912341407151,0.122820318423048,0.587710386656558,0.289469294920394,0.56278801843318,0.413159454653231,1722,-0.00806451612903225,0.010669828097214,0.038529934795495,0.343824228028504,-0.149628563779949,0.17372528616025,0.459055588762702,-0.1597765856649,6,2,0.530517465048789,0.0895743213077274,0.0130308023339106,0.049199762892709,0.104327208061648,-0.134875677026029,0.239202885087677,0.0332323747677982,-0.000792282056051294,5,-0.27375736298214,0.0348066462134102,-0.281137170914651,616
Milton,-,10,0.681290322580645,0.78988326848249,0.707972270363951,0.279292169212447,0.660751723624634,0.497407898796499,0.38924487203846,0.346001057785907,0.713232264372329,0.720536014801232,0.394495412844037,0.614958448753463,0.462041884816754,0.384422110552764,0.411764705882353,0.674714104193138,0.420289855072464,0.372881355932203,0.361888111888112,1161,818,118,2763,0.559174809989142,0.32066594281578,0.0550126673905176,0.0325732899022801,97,0,64,0.805162364696087,0.760587726879862,0.440825190010858,0.357871878393051,0.201302931596091,0.225667527993109,0.15736885928393,1212,0.0439276485788114,0.00499583680266445,0.0199833472106578,0.49238578680203,-0.0682986687091793,0.274299344066786,0.447925486875529,-0.0991693039464711,4,5,0.783799175536505,0.0445746378162248,-0.0213631891595819,0.0249791840133222,0.647793505412157,0.534920198886752,0.112873306525404,-0.0252778102094197,-0.0300815063009401,7,0.247150360436369,-0.101183148255711,-0.168354998626274,617
Monroe,-,1,0.354838709677419,0.5,0.490566037735849,0.406779661016949,0.627118644067797,0.542372881355932,0.707317073170732,0.425,0.473684210526316,0.666666666666667,0.52,0.627450980392157,0.529411764705882,0.314285714285714,0.117647058823529,0.6,0.5,0.1875,0.6875,53,36,16,121,0.950413223140496,0,0.0247933884297521,0.0247933884297521,45,0,28,0.423728813559322,0.60377358490566,0.0495867768595041,0.266115702479339,0.684297520661157,0.39622641509434,0.440677966101695,59,0.113207547169811,0.0338983050847458,0.0847457627118644,0.728813559322034,0.0444515510073553,0.415094339622641,0.350877192982456,0.226135512361461,5,1,0.524191524623206,-0.180044771346338,0.100462711063883,0.11864406779661,-0.0169491525423729,0.207547169811321,-0.224496322353694,0.124709663900313,0.0915488277805477,2,-0.0274374958726349,0.295459859330936,0.0919086570377566,1823
Monson,-,A,0.366745283018868,0.508620689655172,0.451923076923077,0.268638713582507,0.668864850789016,0.671426569436816,0.559726106495087,0.401482709119898,0.454229848129888,0.541351381142072,0.510653409090909,0.653627311522048,0.557428872497366,0.196875,0.441884816753927,0.54065469904963,0.434782608695652,0.49702380952381,0.594907407407407,1460,979,336,2858,0.947865640307908,0.010146955913226,0.0153953813855843,0.00559832050384884,61,0,27,0.406371911573472,0.516151202749141,0.0521343596920923,0.255923722883135,0.691941917424773,0.463698630136986,0.509752925877763,1559,0.0678082191780822,0.0182054616384915,0.0494148244473342,0.569562377531025,0.046054295740777,0.306010591070523,0.334205362982341,0.0614554400091385,1,4,0.453814781119034,-0.109779291175669,0.0474428695455624,0.0676202860858258,-0.103381014304291,0.0524525726121546,-0.155833586916446,0.0899151311689313,0.019819357578629,4,-0.255935547536884,0.110692106149002,0.114654573384659,1485
Monson,-,B,0.353488372093023,0.494692144373673,0.396941005098325,0.274069319640565,0.664728682170542,0.653920933246921,0.534818941504178,0.406401551891367,0.429501084598699,0.523839397741531,0.517062314540059,0.652592592592593,0.556237218813906,0.209726443768997,0.40650406504065,0.510725229826353,0.451388888888889,0.515873015873016,0.651685393258427,1384,1007,378,2818,0.956706884315117,0.00319375443577005,0.0202271114265436,0.0078069552874379,76,0,27,0.411103767349636,0.484057971014493,0.0432931156848829,0.258310858765082,0.698396025550036,0.489884393063584,0.486450760079313,1531,0.10621387283237,0.0257766027759418,0.0561797752808989,0.579470198675497,-0.00343363298427118,0.314541793855946,0.376830892143808,0.0743182663282933,1,4,0.427738439229519,-0.0729542036648563,0.0166346718798821,0.0819563780568407,-0.0753469927296762,-0.00582642204909106,-0.0695205706805851,0.015998482614976,0.0281978716207406,4,-0.282495971510441,0.156254012976024,0.114306182755038,1486
Monson,-,C,0.355335533553355,0.501035196687371,0.430041152263374,0.266932270916335,0.686537173476222,0.63697705802969,0.518999073215941,0.402534113060429,0.438264738598443,0.546632124352332,0.496828752642706,0.669473684210526,0.587462082912032,0.214214214214214,0.404618473895582,0.523185483870968,0.387096774193548,0.538028169014084,0.638830897703549,1470,1019,355,2884,0.959431345353675,0.0093619972260749,0.0180305131761442,0.00485436893203883,66,0,32,0.430759412890874,0.517029972752044,0.0405686546463245,0.307018030513176,0.652413314840499,0.462585034013605,0.471601786853861,1590,0.0816326530612246,0.0261646458200383,0.0536056158264199,0.584076433121019,0.00901675284025544,0.329845341059179,0.34453781512605,0.0803523456330573,1,4,0.470718293226816,-0.0862705598611693,0.0399588803359421,0.0797702616464582,-0.0408423739629866,0.0544449387384381,-0.0952873127014247,0.0618351388332137,0.0301417114379792,4,-0.26518000604702,0.112984884984246,0.135741773575747,1487
Montague,-,1,0.769230769230769,0.820833333333333,0.771762208067941,0.121374865735768,0.758693361433087,0.782051282051282,0.279102384291725,0.286567164179105,0.787479406919275,0.779625779625779,0.720348204570185,0.77997799779978,0.39803094233474,0.558333333333333,0.607293127629734,0.731851851851852,0.125,0.401515151515151,0.705192629815745,946,729,132,1459,0.93899931459904,0.00548320767649075,0.0205620287868403,0.0137080191912269,69,0,32,0.745398773006135,0.771855010660981,0.0610006854009596,0.300479780671693,0.638519533927348,0.179704016913319,0.186094069529652,1000,0.0570824524312896,0.0316973415132924,0.0316973415132924,0.680698151950719,0.0063900526163331,0.53970345030296,0.274309109518936,0.105037436863212,5,1,0.669153235236463,-0.0264562376548458,-0.0762455377696721,0.0633946830265849,0.559304703476483,0.592150993747662,-0.0328462902711789,-0.134815558448877,-0.0272733123256704,6,0.363245844146114,0.283972027370996,0.241395376245601,620
Montague,-,2,0.627586206896552,0.745901639344262,0.717877094972067,0.193328658910024,0.709496656648555,0.681458110215069,0.348415297782386,0.306127752668216,0.752658928939558,0.736713592045809,0.603174603174603,0.725179856115108,0.484848484848485,0.318725099601594,0.380478087649402,0.687103594080338,0.245614035087719,0.466019417475728,0.74025974025974,724,508,103,1422,0.923347398030942,0.00562587904360056,0.0330520393811533,0.00914205344585091,55,0,32,0.567164179104478,0.747572815533981,0.0766526019690577,0.295471167369902,0.627876230661041,0.209944751381215,0.279511533242877,748,0.0331491712707181,0.0759837177747626,0.067842605156038,0.65389876880985,0.0695667818616611,0.551104972375691,0.332878581173261,0.122361179230255,2,7,0.652821450148822,-0.180408636429503,0.085657271044344,0.143826322930801,0.287652645861601,0.537628064152765,-0.249975418291164,0.100770542850948,0.0689717673148699,2,0.0756734223160871,0.148787292177511,0.274032561238567,621
Montague,-,3,0.561085972850679,0.745934959349594,0.65345080763583,0.139175257731959,0.576623376623377,0.659297789336801,0.413919413919414,0.302457466918715,0.678879310344828,0.680359435173299,0.502958579881657,0.621661721068249,0.47609561752988,0.248520710059172,0.291089108910891,0.673511293634497,0.412844036697248,0.450980392156863,0.633431085043988,694,516,102,1352,0.92085798816568,0.00665680473372781,0.0465976331360947,0.0014792899408284,50,0,28,0.593073593073593,0.745269286754003,0.0791420118343196,0.257840236686391,0.66301775147929,0.236311239193084,0.314574314574315,712,0.0259365994236311,0.0173160173160173,0.0548340548340548,0.516499282639885,0.078263075381231,0.467315152078562,0.238912732474964,-0.00489831095870663,2,7,0.637489310336822,-0.15219569368041,0.0444157172632287,0.0721500721500721,0.278499278499279,0.508958047560919,-0.230458769061641,0.0612943675559778,0.0328153967971592,2,0.0337610482987186,0.0194009313271326,0.172421274395227,622
Montague,-,4,0.60676532769556,0.75,0.637602179836512,0.21937805934561,0.602309673839813,0.633356750808652,0.41999262806218,0.289940799062871,0.738730054021594,0.730845759709343,0.523743016759777,0.661516853932584,0.473180076628352,0.291984732824427,0.33206106870229,0.597609561752988,0.212962962962963,0.367521367521368,0.676966292134832,739,540,117,1365,0.939194139194139,0.00805860805860806,0.0344322344322344,0.00732600732600733,48,0,27,0.640522875816993,0.734972677595628,0.0608058608058608,0.253582417582418,0.685611721611722,0.238159675236807,0.271895424836601,787,0.0649526387009471,0.0313725490196078,0.0483660130718954,0.552803129074316,0.0337357495997948,0.492838789131988,0.246052631578947,0.0170710680470817,2,7,0.62307794955787,-0.094449801778635,-0.0174449262591239,0.0797385620915033,0.368627450980392,0.496813002358822,-0.12818555137843,-0.0505598875949669,0.0157419586572757,2,0.0714207429960196,0.117078229896074,0.12571765421361,623
Montague,-,5,0.750915750915751,0.81786941580756,0.834368530020704,0.161425576519916,0.742677824267782,0.770042194092827,0.309523809523809,0.270462633451957,0.828451882845188,0.809034907597536,0.657563025210084,0.794491525423729,0.421232876712329,0.468013468013468,0.436426116838488,0.753731343283582,0.159090909090909,0.428571428571429,0.780730897009967,492,302,42,1391,0.811646297627606,0.0165348670021567,0.12508986340762,0.00647016534867002,32,0,25,0.714548802946593,0.858895705521472,0.188353702372394,0.202911574406901,0.608734723220704,0.111788617886179,0.167587476979742,553,0.123983739837398,0.0497237569060773,0.0497237569060773,0.757407407407407,0.0557988590935633,0.666477595008508,0.343283582089552,0.171280706714517,5,1,0.733072922706486,-0.144346902574879,0.018524119759893,0.0994475138121547,0.546961325966851,0.747107087635294,-0.200145761668443,-0.0163009004735492,0.0454860234249571,6,0.340329181993228,0.201533796761623,0.329685334972385,624
Montague,-,6,0.613636363636364,0.731818181818182,0.658499234303216,0.161339421613394,0.701700154559505,0.599378881987578,0.416475972540046,0.260240963855422,0.713091922005571,0.734138972809668,0.595238095238095,0.7339593114241,0.498866213151927,0.298876404494382,0.334841628959276,0.657342657342657,0.313953488372093,0.473118279569892,0.68944099378882,658,453,93,1448,0.885359116022099,0.0151933701657459,0.0531767955801105,0.00897790055248619,56,0,27,0.616058394160584,0.733231707317073,0.114640883977901,0.239046961325967,0.646312154696133,0.237082066869301,0.277372262773723,691,0.0501519756838906,0.0452554744525547,0.0437956204379562,0.648967551622419,0.0402901959044217,0.503983462024958,0.308259587020649,0.117270198083844,2,7,0.630643739612729,-0.117173313156489,0.014585345452145,0.089051094890511,0.338686131386861,0.496149640447772,-0.157463509060911,-0.00433010557379671,0.0324784629651729,2,0.0733133804750436,0.120910935282413,0.225414399811819,625
Monterey,-,1,0.767908309455587,0.803418803418803,0.761814744801512,0.25,0.72663139329806,0.831842576028622,0.277078085642317,0.301333333333333,0.831521739130434,0.79045996592845,0.746031746031746,0.719607843137255,0.431428571428571,0.658263305322129,0.660112359550562,0.749235474006116,0.0714285714285714,0.321428571428571,0.552238805970149,536,367,56,961,0.976066597294485,0.0145681581685744,0.00624349635796046,0.00104058272632674,49,0,51,0.767955801104972,0.787992495309568,0.0239334027055151,0.497793964620187,0.478272632674298,0.180970149253731,0.162062615101289,554,0.0335820895522387,0.0220994475138122,0.0368324125230203,0.632183908045977,-0.0189075341524422,0.432724437513923,0.355513307984791,0.0424775691606664,5,1,0.746236520895021,-0.0200366942045961,-0.0217192802099515,0.0589318600368324,0.605893186003683,0.607022346055837,-0.00112916005215391,-0.0390893854001148,-0.0105853614433185,6,0.454999887096539,0.286712093411709,0.0814539390617252,1877
Montgomery,-,1,0.311764705882353,0.411444141689373,0.4,0.286274509803922,0.674509803921569,0.68503937007874,0.582089552238806,0.505235602094241,0.348765432098765,0.458252427184466,0.553319919517103,0.659274193548387,0.652061855670103,0.187179487179487,0.383033419023136,0.459016393442623,0.470588235294118,0.460122699386503,0.602564102564103,510,394,163,838,0.960620525059666,0,0.0119331742243437,0.0035799522673031,78,0,28,0.378326996197719,0.432220039292731,0.0393794749403341,0.268973747016706,0.691646778042959,0.537254901960784,0.534220532319392,530,0.0392156862745099,0.0228136882129278,0.0608365019011407,0.536,-0.0030343696413927,0.259929612870789,0.326885880077369,0.0226970540586555,1,2,0.390966095514571,-0.0538930430950122,0.0126390993168525,0.0836501901140684,-0.155893536121673,-0.105034862668053,-0.0508586734536195,0.0292369706089769,0.00877201320374188,4,-0.362645571311339,0.19811564439725,0.0427678801967228,1839
Mount Washington,-,1,0.591549295774648,0.712328767123288,0.768518518518518,0.260869565217391,0.818181818181818,0.796460176991151,0.337837837837838,0.391891891891892,0.648648648648649,0.771186440677966,0.852941176470588,0.838095238095238,0.471428571428571,0.591549295774648,0.661971830985915,0.603448275862069,0.173076923076923,0.272727272727273,0.673076923076923,110,76,11,167,0.976047904191617,0.00598802395209581,0.00598802395209581,0,56,0,46,0.716981132075472,0.768518518518518,0.0239520958083832,0.448982035928144,0.527065868263473,0.172727272727273,0.179245283018868,107,-0.0272727272727272,0.0377358490566038,0.0471698113207547,0.666666666666667,0.00651801029159518,0.507867132867133,0.5,0.0884143298276133,5,1,0.712845974031485,-0.0515373864430468,-0.0041351580439869,0.0849056603773585,0.537735849056604,0.595791245791246,-0.058055396734642,-0.0164635420055878,-0.00230904351036788,6,0.344350398362708,0.420973639482969,0.0759587531289601,1785
Nahant,-,1,0.461750137589433,0.643774427694026,0.521248915871639,0.335561497326203,0.688524590163934,0.469623059866962,0.557777777777778,0.414221218961625,0.502306805074971,0.58038029386344,0.533154121863799,0.655280898876405,0.49753154141525,0.258116883116883,0.450054288816504,0.548281505728314,0.423931623931624,0.583333333333333,0.473630831643002,2320,1886,480,3410,0.955131964809384,0.00439882697947214,0.0152492668621701,0.0170087976539589,71,0,49,0.573435504469987,0.596354166666667,0.0448680351906159,0.468014662756598,0.487117302052786,0.387068965517241,0.367816091954023,2378,0.0249999999999999,0.0097914005959983,0.037037037037037,0.538231524989321,-0.0192528735632184,0.280503777016157,0.41133533705453,0.0298770762672969,1,4,0.593592784397064,-0.0229186621966794,0.0201572799270764,0.0468284376330353,0.205619412515964,0.209285201149425,-0.00366578863346095,0.0549780441890799,-0.00738795117010877,8,-0.0988758752312217,0.0108049623005921,0.0319650983958697,1808
Nantucket,-,1,0.514148273910583,0.617021276595745,0.564224704336399,0.434865568083262,0.770003404834863,0.710139979515194,0.55505279034691,0.453357781343112,0.570697674418606,0.669791152770924,0.65215155151723,0.751682484900776,0.506102753335226,0.358847736625514,0.483351831298557,0.531111111111111,0.197885196374622,0.487903225806452,0.514813016027198,6145,3724,992,10172,0.805348014156508,0.0652772316162013,0.0940817931576878,0.011600471883602,92,0,49,0.637062077443147,0.625816993464052,0.194651985843492,0.394620526936689,0.410727487219819,0.355899104963385,0.290719114935464,6583,0.0712774613506917,0.0165949600491703,0.0399508297480025,0.637726420986883,-0.0651799900279208,0.320867998597912,0.53281547241598,0.110403615993072,2,7,0.628493197996313,0.0112450839790946,-0.00856887944683382,0.0565457897971727,0.346342962507683,0.269917888500667,0.0764250740070154,-0.0193256111909678,0.00039936277384206,2,0.0344200359936312,0.161455725484966,-0.0059460143242117,2146
Natick,-,1,0.547752808988764,0.696598639455782,0.610738255033557,0.309537399246229,0.704210343620528,0.645635319996621,0.489885904295859,0.345391869056909,0.583553455559687,0.70395142217477,0.519600307455803,0.685185185185185,0.506849315068493,0.260810810810811,0.365122615803815,0.657645466847091,0.296296296296296,0.371859296482412,0.486868686868687,1348,754,199,3396,0.648998822143698,0.0368080094228504,0.0471142520612485,0.225265017667845,68,0,66,0.723625557206538,0.699925539836188,0.351001177856302,0.428339222614841,0.220659599528857,0.282640949554896,0.193164933135215,1384,0.0267062314540059,0.0148588410104012,0.0453194650817236,0.593912397921307,-0.0894760164196807,0.339507838024159,0.411501120238984,0.0216112539904011,2,7,0.739899097355317,0.0237000173703502,0.0162735401487794,0.0601783060921248,0.530460624071322,0.417284590281292,0.113176033790031,0.012256430962807,0.0101370716011435,2,0.122749455550268,0.0319373191300161,-0.0651408871856588,1491
Natick,-,2,0.482155863073562,0.633642195295795,0.509750812567714,0.312447287649906,0.661953183586353,0.607659884086552,0.505724195173486,0.383139345532206,0.549929659338786,0.620523823628423,0.524944567627494,0.627374301675978,0.555084745762712,0.241283124128312,0.380952380952381,0.621052631578947,0.286532951289398,0.390588235294118,0.445852534562212,1855,1456,425,3217,0.805097917314268,0.0242461921044451,0.0351258936897731,0.106931924152938,121,0,67,0.678604651162791,0.609307359307359,0.194902082685732,0.539415604600559,0.265682312713708,0.373045822102426,0.244186046511628,2175,0.172506738544474,0.012093023255814,0.0427906976744186,0.530881659594531,-0.128859775590798,0.270636093755822,0.416902738432483,-0.0144023233497002,6,6,0.670656010439772,0.0692972918554313,-0.00794864072301915,0.0548837209302326,0.434418604651163,0.236261537204933,0.198157067446229,-0.0217390460070279,0.000513979165965531,5,0.0113768023014262,0.0473827232181579,-0.134206604522182,1490
Natick,-,3,0.481218993621545,0.624390243902439,0.527539161192521,0.290188174691388,0.662238773704604,0.585284978409729,0.512386136273289,0.400135467173719,0.534775000686176,0.606069081791192,0.519730010384216,0.597707139134966,0.505948215535339,0.243484224965706,0.386111111111111,0.580350877192983,0.290030211480363,0.378896882494005,0.401902497027348,1986,1477,417,3402,0.911522633744856,0.0123456790123457,0.0229276895943563,0.0320399764844209,90,0,65,0.654473554127533,0.616396761133603,0.088477366255144,0.592489711934156,0.3190329218107,0.368580060422961,0.274839347503707,2050,0.0322255790533736,0.00593178447849728,0.0494315373208107,0.508424182358771,-0.0937407129192533,0.246484008750912,0.384423364952571,-0.024659307579379,6,6,0.667701784317263,0.0380767929939302,0.0132282301897293,0.055363321799308,0.379634206623826,0.247816700710642,0.131817505913184,0.0269899928412833,-0.000344215844260615,5,0.0064582673335513,0.0391704270305024,-0.146909439297364,1492
Natick,-,4,0.535433070866142,0.657312925170068,0.569855072463768,0.287400770998501,0.712341768175266,0.630262448789205,0.477848824660716,0.41395339674825,0.585914046492725,0.655240990367609,0.557827102803738,0.672651107121484,0.472742759795571,0.29486099410278,0.455160744500846,0.653061224489796,0.290196078431373,0.380239520958084,0.451327433628319,1739,1207,334,3210,0.86417445482866,0.0214953271028037,0.035202492211838,0.0526479750778816,88,0,65,0.668297988036977,0.647976878612717,0.13582554517134,0.561713395638629,0.302461059190031,0.33122484186314,0.239804241435563,1852,0.0649798734905118,0.0146818923327896,0.0500271886895052,0.576206140350877,-0.0914206004275769,0.290936200746029,0.384742951907131,0.0294657871089354,6,7,0.692947009484954,0.0203211094242598,0.0246490214479773,0.0647090810222947,0.428493746601414,0.316752036749577,0.111741709851837,0.0301775753780585,0.0152922147412246,2,0.0970203243876679,0.0801976416794588,-0.0688678619070337,1493
Natick,-,5,0.467446964155084,0.60632183908046,0.495717884130982,0.317620959606243,0.670451615334634,0.607829573376272,0.531979183597215,0.428262853793792,0.517500615691772,0.591642319037933,0.516795865633075,0.6420395421436,0.51793400286944,0.226308345120226,0.391149179157744,0.594982078853047,0.293103448275862,0.435897435897436,0.473684210526316,2001,1439,390,3403,0.870702321481046,0.0202762268586541,0.0226270937408169,0.0705260064648839,104,0,60,0.633434038267875,0.577096936212958,0.129297678518954,0.522421392888628,0.348280928592418,0.407796101949025,0.292547834843907,2018,0.00849575212393794,0.00956696878147029,0.0438066465256798,0.535858585858586,-0.115248267105118,0.27199558115679,0.373427277302466,0.00870473856630061,6,2,0.621979012561892,0.0563371020549168,-0.0114550257059827,0.0533736153071501,0.340886203423968,0.169300834263933,0.171585369160035,-0.0246780000996364,0.00104105200295895,5,-0.0463407847782652,0.0571790210300601,-0.0787570243113813,1489
Natick,-,6,0.504709576138148,0.620795107033639,0.514799154334038,0.310803324099723,0.683746556473829,0.616324264297612,0.482517482517482,0.395939086294416,0.525804038893044,0.612299465240641,0.53286257468767,0.649343544857768,0.518209408194234,0.25503355704698,0.405688622754491,0.614692653673163,0.335276967930029,0.428927680798005,0.423173803526448,1907,1358,401,3279,0.842939920707533,0.0228728270814273,0.0295821896919793,0.0835620616041476,112,0,59,0.653039832285115,0.602314571278275,0.157060079292467,0.497334553217444,0.345605367490088,0.377031987414788,0.278825995807128,1934,0.0141583639223912,0.0125786163522013,0.0309224318658281,0.523860021208908,-0.0982059916076597,0.254081806522173,0.388595564941922,-0.00779573154423185,6,2,0.639257871225994,0.0507252610068407,-0.0137819610591211,0.0435010482180294,0.374213836477987,0.225282583863487,0.1489312526145,-0.0213427026160773,-0.00891397852733335,5,0.00269087970953586,0.0378449566758885,-0.102111371013323,1488
